Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,3,ATL,0,4,0,18 Yard Pass,(8:36) (Shotgun) K.Cousins pass short left to K.Hodge to DEN 43 for 18 yards (J.McMillian; N.Bonitto).,3rd & 1 at ATL 39
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,3,ATL,0,5,0,Interception,"(8:05) (No Huddle, Shotgun) K.Cousins pass short left intended for D.London INTERCEPTED by C.Barton at DEN 31. C.Barton to DEN 46 for 15 yards (D.London).",1st & 10 at DEN 43
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,4,DEN,0,1,0,Pass Incomplete,(7:56) (Shotgun) B.Nix pass incomplete short left to D.Vele (N.Brooks).,1st & 10 at DEN 46
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,4,DEN,0,2,0,11 Yard Pass,"(7:54) (Shotgun) B.Nix pass short right to A.Estime pushed ob at ATL 45 for 9 yards (J.Bates).
Denver challenged the short of the line to gain ruling, and the play was REVERSED.
(Shotgun) B.Nix pass short right to A.Estime pushed ob at ATL 43 for 11 yards (J.Bates).",2nd & 10 at DEN 46
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,4,DEN,0,3,0,-15 Yard Penalty,"(7:40) (Shotgun) B.Nix pass short left to A.Estime pushed ob at ATL 33 for 10 yards (N.Landman).
PENALTY on DEN-G.Bolles, Unnecessary Roughness, 15 yards, enforced at ATL 43 - No Play.",1st & 10 at ATL 43
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,4,DEN,0,4,0,4 Yard Run,(7:09) A.Estime left guard to DEN 46 for 4 yards (D.Onyemata; G.Jarrett).,1st & 25 at DEN 42
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,4,DEN,0,5,0,11 Yard Pass,"(6:46) (No Huddle, Shotgun) B.Nix pass short middle to C.Sutton to ATL 43 for 11 yards (J.Bates).",2nd & 21 at DEN 46
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,4,DEN,0,6,0,Pass for No Gain,"(6:21) (No Huddle, Shotgun) B.Nix pass short left to A.Estime to ATL 43 for no gain (N.Landman).",3rd & 10 at ATL 43
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,4,DEN,0,7,0,Punt,"(5:44) R.Dixon punts 37 yards to ATL 6, Center-M.Fraboni, downed by DEN-T.Smith.",4th & 10 at ATL 43
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,5,ATL,0,1,0,5 Yard Run,(5:35) (Shotgun) B.Robinson left guard to ATL 11 for 5 yards (M.Roach; D.Key).,1st & 10 at ATL 6
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,5,ATL,0,2,0,Pass Incomplete,"(5:10) (No Huddle, Shotgun) K.Cousins pass incomplete short middle to D.London (P.Surtain).",2nd & 5 at ATL 11
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,5,ATL,0,3,0,15 Yard Penalty,"(5:05) (Shotgun) K.Cousins pass short left to K.Pitts to ATL 22 for 11 yards (P.Surtain) [J.Franklin-Myers].
PENALTY on DEN-P.Surtain, Face Mask, 15 yards, enforced at ATL 11 - No Play.
Penalty on ATL, Illegal Shift, superseded.",3rd & 5 at ATL 11
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,5,ATL,0,4,0,1 Yard Run,(4:39) (Shotgun) B.Robinson left tackle to ATL 27 for 1 yard (D.Tillman; Z.Allen).,1st & 10 at ATL 26
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,5,ATL,0,5,0,-5 Yard Penalty,"(4:11) (No Huddle, Shotgun) PENALTY on ATL-K.McGary, False Start, 5 yards, enforced at ATL 27 - No Play.",2nd & 9 at ATL 27
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,5,ATL,0,6,0,7 Yard Pass,(3:55) (Shotgun) K.Cousins pass short right to R.McCloud to ATL 29 for 7 yards (C.Barton).,2nd & 14 at ATL 22
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,5,ATL,0,7,0,-7 Yard Sack,"(3:25) (No Huddle, Shotgun) K.Cousins sacked at ATL 22 for -7 yards (J.Elliss).",3rd & 7 at ATL 29
2024,Week 11,SUN,11/17,Falcons,Broncos,3RD QUARTER,5,ATL,0,8,0,Punt,"(2:51) B.Pinion punts 46 yards to DEN 32, Center-L.McCullough, out of bounds.",4th & 14 at ATL 22
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,1,DEN,1,1,0,4 Yard Run,(2:45) J.McLaughlin left tackle to DEN 36 for 4 yards (D.Onyemata).,1st & 10 at DEN 32
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,1,DEN,1,2,0,23 Yard Pass,(2:04) (Shotgun) B.Nix pass deep right to C.Sutton to ATL 41 for 23 yards (A.Terrell).,2nd & 6 at DEN 36
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,1,DEN,1,3,0,5 Yard Run,(1:19) A.Estime left guard to ATL 36 for 5 yards (K.Elliss; D.Onyemata).,1st & 10 at ATL 41
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,1,DEN,1,4,0,6 Yard Run,(:39) M.Mims right end pushed ob at ATL 30 for 6 yards (C.Phillips).,2nd & 5 at ATL 36
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,1,DEN,1,5,0,4 Yard Pass,(15:00) B.Nix pass short left to J.Williams to ATL 26 for 4 yards (N.Landman).,1st & 10 at ATL 30
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,1,DEN,1,6,0,-2 Yard Run,"(14:18) M.Peart reported in as eligible.  A.Estime up the middle to ATL 28 for -2 yards (J.Simmons, Z.Harrison). ATL-Z.Harrison was injured during the play.",2nd & 6 at ATL 26
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,1,DEN,1,7,0,1 Yard Pass,(13:54) (Shotgun) B.Nix pass short right to L.Humphrey pushed ob at ATL 27 for 1 yard (M.Judon).,3rd & 8 at ATL 28
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,1,DEN,1,8,1,Field Goal,"(13:12) W.Lutz 45 yard field goal is GOOD, Center-M.Fraboni, Holder-R.Dixon.",4th & 7 at ATL 27
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,2,ATL,0,1,0,Kickoff,"W.Lutz kicks 65 yards from DEN 35 to end zone, Touchback to the ATL 30.",Kickoff from DEN 35
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,2,ATL,0,2,0,-5 Yard Penalty,"(13:08) (Shotgun) PENALTY on ATL-Ja.Matthews, False Start, 5 yards, enforced at ATL 30 - No Play.",1st & 10 at ATL 30
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,2,ATL,0,3,0,5 Yard Pass,(13:08) (Shotgun) K.Cousins pass short right to R.McCloud to ATL 30 for 5 yards (J.McMillian).,1st & 15 at ATL 25
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,2,ATL,0,4,0,-1 Yard Pass,"(12:39) (No Huddle, Shotgun) K.Cousins pass short left to B.Robinson to ATL 29 for -1 yards (Z.Allen).",2nd & 10 at ATL 30
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,2,ATL,0,5,0,-7 Yard Sack,"(12:04) (No Huddle, Shotgun) K.Cousins sacked at ATL 22 for -7 yards (N.Bonitto).",3rd & 11 at ATL 29
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,2,ATL,0,6,0,Punt,"(11:25) B.Pinion punts 51 yards to DEN 27, Center-L.McCullough. M.Mims ran ob at DEN 41 for 14 yards (D.Malone; L.Carter).",4th & 18 at ATL 22
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,3,DEN,1,1,0,6 Yard Run,(11:15) J.Williams up the middle to DEN 47 for 6 yards (J.Bates).,1st & 10 at DEN 41
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,3,DEN,1,2,0,8 Yard Run,(10:42) J.McLaughlin left guard to ATL 45 for 8 yards (L.Carter).,2nd & 4 at DEN 47
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,3,DEN,1,3,0,4 Yard Run,(9:59) J.McLaughlin right end to ATL 41 for 4 yards (C.Phillips; L.Carter).,1st & 10 at ATL 45
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,3,DEN,1,4,0,Touchdown Broncos,"(9:12) B.Nix pass short left to L.Humphrey for 41 yards, TOUCHDOWN.",2nd & 6 at ATL 41
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,3,DEN,1,5,1,Extra Point Good,"W.Lutz extra point is GOOD, Center-M.Fraboni, Holder-R.Dixon.",XP attempt from ATL 15
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,4,ATL,0,1,0,Kickoff,"W.Lutz kicks 65 yards from DEN 35 to end zone, Touchback to the ATL 30.",Kickoff from DEN 35
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,4,ATL,0,2,0,20 Yard Pass,(9:03) (Shotgun) M.Penix pass deep middle to R.McCloud to 50 for 20 yards (R.Moss).,1st & 10 at ATL 30
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,4,ATL,0,3,0,Pass Incomplete,"(8:36) (No Huddle, Shotgun) M.Penix pass incomplete deep left to Cas.Washington. ATL-Cas.Washington was injured during the play.",1st & 10 at 50
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,4,ATL,0,4,0,8 Yard Run,(8:29) (Shotgun) J.McClellan right tackle to DEN 42 for 8 yards (Z.Cunningham; J.McMillian).,2nd & 10 at 50
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,4,ATL,0,5,0,Run for No Gain,"(7:59) (No Huddle, Shotgun) J.McClellan right tackle to DEN 42 for no gain (R.Moss).",3rd & 2 at DEN 42
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,4,ATL,0,6,0,4 Yard Pass,"(7:16) (Shotgun) M.Penix pass short right to K.Hodge to DEN 38 for 4 yards (R.Moss, Z.Cunningham).",4th & 2 at DEN 42
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,4,ATL,0,7,0,Sack,"(6:36) (No Huddle, Shotgun) M.Penix sacked at DEN 38 for 0 yards (N.Bonitto).",1st & 10 at DEN 38
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,4,ATL,0,8,0,-8 Yard Run,(5:51) (Shotgun) J.McClellan right end to DEN 46 for -8 yards (J.Franklin-Myers).,2nd & 10 at DEN 38
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,4,ATL,0,9,0,Pass Incomplete,"(5:10) M.Penix pass incomplete short left [J.Franklin-Myers].
Penalty on ATL-M.Bergeron, Ineligible Downfield Pass, declined.",3rd & 18 at DEN 46
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,4,ATL,0,10,0,Punt,"(5:06) B.Pinion punts 42 yards to DEN 4, impetus ends at DEN 1, Center-L.McCullough, downed by ATL-L.McCullough.",4th & 18 at DEN 46
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,5,DEN,0,1,0,5 Yard Run,(4:53) A.Estime left guard to DEN 9 for 5 yards (B.Dorlus; A.Terrell).,1st & 10 at DEN 4
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,5,DEN,0,2,0,4 Yard Run,(4:17) A.Estime right end pushed ob at DEN 13 for 4 yards (A.Terrell). ATL-N.Landman was injured during the play.,2nd & 5 at DEN 9
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,5,DEN,0,3,0,Run for No Gain,(4:11) M.Burton up the middle to DEN 13 for no gain (K.Kareem; B.Dorlus).,3rd & 1 at DEN 13
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,5,DEN,0,4,0,Punt,"(3:14) R.Dixon punts 47 yards to ATL 40, Center-M.Fraboni. A.Williams to 50 for 10 yards (D.Key).",4th & 1 at DEN 13
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,6,ATL,0,1,0,3 Yard Run,(3:03) (Shotgun) J.McClellan left tackle to DEN 47 for 3 yards (Z.Cunningham).,1st & 10 at 50
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,6,ATL,0,2,0,6 Yard Run,(2:27) J.McClellan right end to DEN 41 for 6 yards (J.Skinner; D.Tillman).,2nd & 7 at DEN 47
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,6,ATL,0,3,0,3 Yard Run,(2:00) J.McClellan left guard to DEN 38 for 3 yards (L.Bailey; K.Smith).,3rd & 1 at DEN 41
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,6,ATL,0,4,0,4 Yard Run,(1:23) J.McClellan up the middle to DEN 34 for 4 yards (L.Bailey).,1st & 10 at DEN 38
2024,Week 11,SUN,11/17,Falcons,Broncos,4TH QUARTER,6,ATL,0,5,0,-1 Yard Run,"(:44) (Shotgun) J.McClellan right guard to DEN 35 for -1 yards (M.Roach, L.Wallace).",2nd & 6 at DEN 34
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,1,ATL,0,1,0,Kickoff,"C.Dicker kicks 65 yards from LAC 35 to end zone, Touchback to the ATL 30.",Kickoff from LAC 35
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,1,ATL,0,2,0,15 Yard Run,(15:00) B.Robinson right tackle to ATL 45 for 15 yards (T.Jefferson).,1st & 10 at ATL 30
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,1,ATL,0,3,0,Run for No Gain,(14:35) (No Huddle) B.Robinson right end to ATL 45 for no gain (T.Jefferson).,1st & 10 at ATL 45
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,1,ATL,0,4,0,12 Yard Pass,"(14:13) (No Huddle, Shotgun) K.Cousins pass short right to D.London to LAC 43 for 12 yards (D.James; K.Fulton).",2nd & 10 at ATL 45
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,1,ATL,0,5,0,5 Yard Run,(13:38) (Shotgun) B.Robinson right tackle to LAC 38 for 5 yards (D.James; D.Henley).,1st & 10 at LAC 43
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,1,ATL,0,6,0,1 Yard Pass,(13:02) (Shotgun) K.Cousins pass short right to R.McCloud to LAC 37 for 1 yard (T.Jefferson).,2nd & 5 at LAC 38
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,1,ATL,0,7,0,4 Yard Run,(12:22) (Shotgun) B.Robinson left tackle to LAC 33 for 4 yards (T.Dye).,3rd & 4 at LAC 37
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,1,ATL,0,8,0,6 Yard Pass,(11:44) K.Cousins pass short right to T.Allgeier to LAC 27 for 6 yards (T.Dye; D.James).,1st & 10 at LAC 33
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,1,ATL,0,9,0,3 Yard Run,(11:08) (Shotgun) T.Allgeier left tackle to LAC 24 for 3 yards (D.James).,2nd & 4 at LAC 27
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,1,ATL,0,10,0,3 Yard Run,(10:38) K.Cousins left guard to LAC 21 for 3 yards (D.Henley).,3rd & 1 at LAC 24
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,1,ATL,0,11,0,Run for No Gain,(10:03) (Shotgun) B.Robinson right end to LAC 21 for no gain (T.Dye).,1st & 10 at LAC 21
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,1,ATL,0,12,0,4 Yard Pass,(9:24) (Shotgun) K.Cousins pass short right to B.Robinson to LAC 17 for 4 yards (T.Dye).,2nd & 10 at LAC 21
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,1,ATL,0,13,0,Pass Incomplete,(8:45) (Shotgun) K.Cousins pass incomplete short middle to D.Mooney.,3rd & 6 at LAC 17
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,1,ATL,0,14,0,Field Goal No Good,"(8:37) Y.Koo 35 yard field goal is No Good, Wide Right, Center-L.McCullough, Holder-B.Pinion.",4th & 6 at LAC 17
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,2,LAC,0,1,0,2 Yard Run,(8:33) G.Edwards left tackle to LAC 27 for 2 yards (E.Goldman; N.Landman).,1st & 10 at LAC 25
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,2,LAC,0,2,0,2 Yard Pass,(7:58) (Shotgun) J.Herbert pass short right to L.McConkey to LAC 29 for 2 yards (C.Phillips).,2nd & 8 at LAC 27
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,2,LAC,0,3,0,5 Yard Penalty,"(7:27) (Shotgun) PENALTY on ATL-A.Ebiketie, Neutral Zone Infraction, 5 yards, enforced at LAC 29 - No Play.",3rd & 6 at LAC 29
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,2,LAC,0,4,0,Fumble,"(7:07) H.Haskins left guard to LAC 33 for -1 yards (L.Carter). FUMBLES (L.Carter), RECOVERED by ATL-C.Phillips at LAC 34. C.Phillips to LAC 29 for 5 yards (J.Herbert).
Penalty on LAC, Illegal Formation, declined.",3rd & 1 at LAC 34
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,3,ATL,1,1,0,3 Yard Pass,(7:00) (Shotgun) K.Cousins pass short right to B.Robinson to LAC 26 for 3 yards (T.Dye).,1st & 10 at LAC 29
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,3,ATL,1,2,0,17 Yard Pass,(6:23) (Shotgun) K.Cousins pass short middle to D.London to LAC 9 for 17 yards (T.Jefferson).,2nd & 7 at LAC 26
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,3,ATL,1,3,0,1 Yard Run,(5:51) B.Robinson right end to LAC 8 for 1 yard (T.Jefferson).,1st & 9 at LAC 9
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,3,ATL,1,4,0,4 Yard Penalty,"(5:11) (Shotgun) K.Cousins pass short left to B.Robinson to LAC 4 for 4 yards (T.Still; D.James).
PENALTY on LAC-K.Fulton, Defensive Holding, 4 yards, enforced at LAC 8 - No Play.",2nd & 8 at LAC 8
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,3,ATL,1,5,0,2 Yard Run,(4:42) (Shotgun) B.Robinson left guard to LAC 2 for 2 yards (T.Jefferson; T.Tart).,1st & 4 at LAC 4
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,3,ATL,1,6,0,Touchdown Falcons,"(4:04) (Shotgun) B.Robinson left end for 2 yards, TOUCHDOWN.",2nd & 2 at LAC 2
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,3,ATL,1,7,1,Extra Point Good,"Y.Koo extra point is GOOD, Center-L.McCullough, Holder-B.Pinion.",XP attempt from LAC 15
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,4,LAC,1,1,0,Kickoff,"B.Pinion kicks 65 yards from ATL 35 to end zone, Touchback to the LAC 30.",Kickoff from ATL 35
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,4,LAC,1,2,0,48 Yard Pass,"(3:59) (Shotgun) J.Herbert pass deep left to L.McConkey to ATL 21 for 49 yards (C.Phillips; A.Terrell). FUMBLES (C.Phillips), touched at ATL 22, recovered by LAC-D.Davis at ATL 20.",1st & 10 at LAC 30
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,4,LAC,1,3,0,2 Yard Run,(3:09) (Shotgun) K.Vidal left end to ATL 18 for 2 yards (J.Simmons; D.Harris).,1st & 10 at ATL 20
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,4,LAC,1,4,0,-9 Yard Sack,(2:27) (Shotgun) J.Herbert sacked at ATL 27 for -9 yards (K.Elliss).,2nd & 8 at ATL 18
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,4,LAC,1,5,0,Pass Incomplete,(1:49) (Shotgun) J.Herbert pass incomplete short middle to L.McConkey (D.Alford).,3rd & 17 at ATL 27
2024,Week 13,SUN,12/01,Chargers,Falcons,1ST QUARTER,4,LAC,1,6,1,Field Goal,"(1:43) C.Dicker 45 yard field goal is GOOD, Center-J.Harris, Holder-J.Scott.",4th & 17 at ATL 27
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,1,ATL,0,1,0,Kickoff,"C.Dicker kicks 65 yards from LAC 35 to end zone, Touchback to the ATL 30.",Kickoff from LAC 35
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,1,ATL,0,2,0,11 Yard Pass,(1:39) K.Cousins pass short right to B.Robinson to ATL 41 for 11 yards (D.James).,1st & 10 at ATL 30
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,1,ATL,0,3,0,7 Yard Run,(:56) (Shotgun) B.Robinson left tackle to ATL 48 for 7 yards (T.Still; E.Molden).,1st & 10 at ATL 41
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,1,ATL,0,4,0,6 Yard Run,(:23) B.Robinson right tackle to LAC 46 for 6 yards (M.Fox; T.Jefferson).,2nd & 3 at ATL 48
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,1,ATL,0,5,0,Interception,(15:00) K.Cousins pass deep left intended for D.London INTERCEPTED by T.Still at LAC 29. T.Still to LAC 34 for 5 yards (T.Allgeier).,1st & 10 at LAC 46
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,2,LAC,1,1,0,3 Yard Run,(14:52) G.Edwards right tackle to LAC 37 for 3 yards (N.Landman; K.Elliss).,1st & 10 at LAC 34
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,2,LAC,1,2,0,8 Yard Pass,(14:17) (Shotgun) J.Herbert pass short left to Q.Johnston pushed ob at LAC 45 for 8 yards (L.Carter).,2nd & 7 at LAC 37
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,2,LAC,1,3,0,20 Yard Pass,(13:38) J.Herbert pass deep left to L.McConkey to ATL 35 for 20 yards (J.Bates).,1st & 10 at LAC 45
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,2,LAC,1,4,0,3 Yard Run,(13:00) (Shotgun) D.Davis left end to ATL 32 for 3 yards (D.Harris; K.Street).,1st & 10 at ATL 35
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,2,LAC,1,5,0,1 Yard Pass,(12:23) J.Herbert pass short right to T.Fisk pushed ob at ATL 31 for 1 yard (K.Elliss).,2nd & 7 at ATL 32
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,2,LAC,1,6,0,-2 Yard Sack,(11:53) (Shotgun) J.Herbert sacked at ATL 33 for -2 yards (A.Ebiketie).,3rd & 6 at ATL 31
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,2,LAC,1,7,1,Field Goal,"(11:14) C.Dicker 51 yard field goal is GOOD, Center-J.Harris, Holder-J.Scott.",4th & 8 at ATL 33
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,3,ATL,0,1,0,Kickoff,"C.Dicker kicks 65 yards from LAC 35 to end zone, Touchback to the ATL 30.",Kickoff from LAC 35
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,3,ATL,0,2,0,4 Yard Run,(11:08) (Shotgun) B.Robinson right tackle to ATL 34 for 4 yards (T.Tuipulotu; P.Ford).,1st & 10 at ATL 30
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,3,ATL,0,3,0,5 Yard Pass,(10:34) (Shotgun) K.Cousins pass short left to B.Robinson to ATL 39 for 5 yards (T.Tart).,2nd & 6 at ATL 34
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,3,ATL,0,4,0,-3 Yard Run,(9:46) D.London right end to ATL 36 for -3 yards (D.James).,3rd & 1 at ATL 39
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,3,ATL,0,5,0,Punt,"(9:00) B.Pinion punts 43 yards to LAC 21, Center-L.McCullough, fair catch by D.Davis.",4th & 4 at ATL 36
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,4,LAC,1,1,0,3 Yard Run,(8:53) (Shotgun) G.Edwards left tackle to LAC 24 for 3 yards (G.Jarrett).,1st & 10 at LAC 21
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,4,LAC,1,2,0,6 Yard Pass,(8:14) (Shotgun) J.Herbert pass short right to L.McConkey to LAC 30 for 6 yards (D.Alford).,2nd & 7 at LAC 24
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,4,LAC,1,3,0,2 Yard Run,(7:31) J.Herbert left guard to LAC 32 for 2 yards (D.Onyemata).,3rd & 1 at LAC 30
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,4,LAC,1,4,0,16 Yard Run,(6:53) (Shotgun) K.Vidal left tackle to LAC 48 for 16 yards (J.Bates).,1st & 10 at LAC 32
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,4,LAC,1,5,0,-4 Yard Pass,(6:11) (Shotgun) J.Herbert pass short right to L.McConkey to LAC 44 for -4 yards (A.Terrell).,1st & 10 at LAC 48
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,4,LAC,1,6,0,13 Yard Pass,(5:30) J.Herbert pass short left to L.McConkey to ATL 43 for 13 yards (A.Terrell) [G.Jarrett].,2nd & 14 at LAC 44
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,4,LAC,1,7,0,2 Yard Run,(4:53) J.Herbert left guard to ATL 41 for 2 yards (B.Dorlus).,3rd & 1 at ATL 43
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,4,LAC,1,8,0,1 Yard Pass,(4:14) (Shotgun) J.Herbert pass short right to G.Edwards to ATL 40 for 1 yard (A.Ebiketie).,1st & 10 at ATL 41
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,4,LAC,1,9,0,9 Yard Run,(3:29) (Shotgun) G.Edwards right guard to ATL 31 for 9 yards (L.Carter; N.Landman).,2nd & 9 at ATL 40
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,4,LAC,1,10,0,-5 Yard Penalty,"(2:48) PENALTY on LAC-W.Dissly, False Start, 5 yards, enforced at ATL 31 - No Play.",1st & 10 at ATL 31
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,4,LAC,1,11,0,Pass Incomplete,(2:25) (Shotgun) J.Herbert pass incomplete short left to S.Smartt (J.Simmons).,1st & 15 at ATL 36
2024,Week 13,SUN,12/01,Chargers,Falcons,2ND QUARTER,4,LAC,1,12,0,7 Yard Pass,(2:19) (Shotgun) J.Herbert pass short left to L.McConkey to ATL 29 for 7 yards (D.Alford) [G.Jarrett].,2nd & 15 at ATL 36
